Date,Date,Region,Confirmed_Cases,Active_Cases,Cured/Discharged,Death,Forecasted,Forecasted_high,Forecasted_low,Confiremd_Cases_Daywise,Forecasted_Cases_Daywise,Forecasted_Cases_high_Daywise,Forecasted_Cases_low_Daywise
18-08-2020,18-08-2020,Punjab,,,,,25370.0,28293.36883947148,22446.525060353433,,618.0,823.5458426746773,411.54255706373806
19-08-2020,19-08-2020,Punjab,,,,,25991.0,29125.81346364178,22857.06291010546,,621.0,832.4446241703008,410.53784975202507
20-08-2020,20-08-2020,Punjab,,,,,26617.0,29967.043449695513,23266.70947215797,,626.0,841.2299860537314,409.6465620525123
21-08-2020,21-08-2020,Punjab,,,,,27246.0,30816.952816785215,23675.570727358423,,629.0,849.9093670897018,408.86125520045243
22-08-2020,22-08-2020,Punjab,,,,,27880.0,31675.442245494938,24083.745995122765,,634.0,858.4894287097231,408.1752677643417
23-08-2020,23-08-2020,Punjab,,,,,28517.0,32542.418409382535,24491.328601893143,,637.0,866.9761638875971,407.58260677037833
24-08-2020,24-08-2020,Punjab,,,,,29158.0,33417.79339660049,24898.40645951708,,641.0,875.3749872179578,407.0778576239354
25-08-2020,25-08-2020,Punjab,,,,,29803.0,34301.48420660593,25305.062568537443,,645.0,883.6908100054352,406.65610902036497
26-08-2020,26-08-2020,Punjab,,,,,30452.0,35193.4123099018,25711.37545845129,,649.0,891.9281032958752,406.31288991384645
27-08-2020,27-08-2020,Punjab,,,,,31105.0,36093.50326103064,26117.419574716085,,653.0,900.0909511288337,406.04411626479487
12-03-2020,12-03-2020,Rajasthan,3,3,0.0,0.0,,,,,,,
13-03-2020,13-03-2020,Rajasthan,3,3,0.0,0.0,,,,0,,,
14-03-2020,14-03-2020,Rajasthan,3,2,1.0,0.0,,,,0,,,
15-03-2020,15-03-2020,Rajasthan,4,4,0.0,0.0,,,,1,,,
16-03-2020,16-03-2020,Rajasthan,4,1,3.0,0.0,,,,0,,,
17-03-2020,17-03-2020,Rajasthan,4,1,3.0,0.0,,,,0,,,
18-03-2020,18-03-2020,Rajasthan,4,1,3.0,0.0,,,,0,,,
19-03-2020,19-03-2020,Rajasthan,7,4,3.0,0.0,,,,3,,,
20-03-2020,20-03-2020,Rajasthan,7,4,3.0,0.0,,,,0,,,
21-03-2020,21-03-2020,Rajasthan,17,14,3.0,0.0,,,,10,,,
22-03-2020,22-03-2020,Rajasthan,24,21,3.0,0.0,,,,7,,,
23-03-2020,23-03-2020,Rajasthan,28,25,3.0,0.0,,,,4,,,
24-03-2020,24-03-2020,Rajasthan,33,30,3.0,0.0,,,,5,,,
25-03-2020,25-03-2020,Rajasthan,32,29,3.0,0.0,,,,-1,,,
26-03-2020,26-03-2020,Rajasthan,38,35,3.0,0.0,,,,6,,,
27-03-2020,27-03-2020,Rajasthan,41,38,3.0,0.0,,,,3,,,
28-03-2020,28-03-2020,Rajasthan,54,51,3.0,0.0,,,,13,,,
29-03-2020,29-03-2020,Rajasthan,54,51,3.0,0.0,,,,0,,,
30-03-2020,30-03-2020,Rajasthan,57,54,3.0,0.0,,,,3,,,
31-03-2020,31-03-2020,Rajasthan,74,71,3.0,0.0,,,,17,,,
01-04-2020,01-04-2020,Rajasthan,93,90,3.0,0.0,,,,19,,,
02-04-2020,02-04-2020,Rajasthan,108,105,3.0,0.0,,,,15,,,
03-04-2020,03-04-2020,Rajasthan,133,130,3.0,0.0,,,,25,,,
04-04-2020,04-04-2020,Rajasthan,179,176,3.0,0.0,,,,46,,,
05-04-2020,05-04-2020,Rajasthan,200,179,21.0,0.0,,,,21,,,
06-04-2020,06-04-2020,Rajasthan,253,232,21.0,0.0,,,,53,,,
07-04-2020,07-04-2020,Rajasthan,288,264,21.0,3.0,,,,35,,,
08-04-2020,08-04-2020,Rajasthan,328,304,21.0,3.0,,,,40,,,
09-04-2020,09-04-2020,Rajasthan,381,357,21.0,3.0,,,,53,,,
10-04-2020,10-04-2020,Rajasthan,463,439,21.0,3.0,,,,82,,,
11-04-2020,11-04-2020,Rajasthan,553,529,21.0,3.0,,,,90,,,
12-04-2020,12-04-2020,Rajasthan,700,676,21.0,3.0,,,,147,,,
13-04-2020,13-04-2020,Rajasthan,772,748,21.0,3.0,,,,72,,,
14-04-2020,14-04-2020,Rajasthan,873,849,21.0,3.0,,,,101,,,
15-04-2020,15-04-2020,Rajasthan,969,819,147.0,3.0,,,,96,,,
16-04-2020,16-04-2020,Rajasthan,1023,873,147.0,3.0,,,,54,,,
17-04-2020,17-04-2020,Rajasthan,1131,964,164.0,3.0,,,,108,,,
18-04-2020,18-04-2020,Rajasthan,1229,1035,183.0,11.0,,,,98,,,
19-04-2020,19-04-2020,Rajasthan,1351,1157,183.0,11.0,,,,122,,,
20-04-2020,20-04-2020,Rajasthan,1478,1281,183.0,14.0,,,,127,,,
21-04-2020,21-04-2020,Rajasthan,1576,1346,205.0,25.0,,,,98,,,
22-04-2020,22-04-2020,Rajasthan,1659,1404,230.0,25.0,,,,83,,,
23-04-2020,23-04-2020,Rajasthan,1890,1633,230.0,27.0,,,,231,,,
24-04-2020,24-04-2020,Rajasthan,1964,1707,230.0,27.0,,,,74,,,
25-04-2020,25-04-2020,Rajasthan,2034,1777,230.0,27.0,,,,70,,,
26-04-2020,26-04-2020,Rajasthan,2083,1557,493.0,33.0,,,,49,,,
27-04-2020,27-04-2020,Rajasthan,2185,1634,518.0,33.0,,,,102,,,
28-04-2020,28-04-2020,Rajasthan,2262,1547,669.0,46.0,,,,77,,,
29-04-2020,29-04-2020,Rajasthan,2364,1545,768.0,51.0,,,,102,,,
30-04-2020,30-04-2020,Rajasthan,2438,1619,768.0,51.0,,,,74,,,
01-05-2020,01-05-2020,Rajasthan,2584,1690,836.0,58.0,,,,146,,,
02-05-2020,02-05-2020,Rajasthan,2666,1488,1116.0,62.0,,,,82,,,
03-05-2020,03-05-2020,Rajasthan,2770,1584,1121.0,65.0,,,,104,,,
04-05-2020,04-05-2020,Rajasthan,2886,1459,1356.0,71.0,,,,116,,,
05-05-2020,05-05-2020,Rajasthan,3061,1590,1394.0,77.0,,,,175,,,
06-05-2020,06-05-2020,Rajasthan,3158,1544,1525.0,89.0,,,,97,,,
07-05-2020,07-05-2020,Rajasthan,3317,1629,1596.0,92.0,,,,159,,,
08-05-2020,08-05-2020,Rajasthan,3427,1734,1596.0,97.0,,,,110,,,
09-05-2020,09-05-2020,Rajasthan,3579,1562,1916.0,101.0,,,,152,,,
10-05-2020,10-05-2020,Rajasthan,3708,1576,2026.0,106.0,,,,129,,,
11-05-2020,11-05-2020,Rajasthan,3814,1531,2176.0,107.0,,,,106,,,
12-05-2020,12-05-2020,Rajasthan,3988,1611,2264.0,113.0,,,,174,,,
13-05-2020,13-05-2020,Rajasthan,4126,1631,2378.0,117.0,,,,138,,,
14-05-2020,14-05-2020,Rajasthan,4328,1748,2459.0,121.0,,,,202,,,
15-05-2020,15-05-2020,Rajasthan,4534,1829,2580.0,125.0,,,,206,,,
16-05-2020,16-05-2020,Rajasthan,4727,1925,2677.0,125.0,,,,193,,,
17-05-2020,17-05-2020,Rajasthan,4960,1995,2839.0,126.0,,,,233,,,
18-05-2020,18-05-2020,Rajasthan,5202,2079,2992.0,131.0,,,,242,,,
19-05-2020,19-05-2020,Rajasthan,5507,2151,3218.0,138.0,,,,305,,,
20-05-2020,20-05-2020,Rajasthan,5845,2365,3337.0,143.0,,,,338,,,
21-05-2020,21-05-2020,Rajasthan,6015,2464,3404.0,147.0,,,,170,,,
22-05-2020,22-05-2020,Rajasthan,6227,2591,3485.0,151.0,,,,212,,,
23-05-2020,23-05-2020,Rajasthan,6494,2661,3680.0,153.0,,,,267,,,
24-05-2020,24-05-2020,Rajasthan,6742,2796,3786.0,160.0,,,,248,,,
25-05-2020,25-05-2020,Rajasthan,7028,3017,3848.0,163.0,,,,286,,,
26-05-2020,26-05-2020,Rajasthan,7300,3182,3951.0,167.0,,,,272,,,
27-05-2020,27-05-2020,Rajasthan,7536,3195,4171.0,170.0,,,,236,,,
28-05-2020,28-05-2020,Rajasthan,7703,3073,4457.0,173.0,,,,167,,,
29-05-2020,29-05-2020,Rajasthan,8067,3070,4817.0,180.0,,,,364,,,
30-05-2020,30-05-2020,Rajasthan,8365,2937,5244.0,184.0,,,,298,,,
31-05-2020,31-05-2020,Rajasthan,8617,2685,5739.0,193.0,,,,252,,,
01-06-2020,01-06-2020,Rajasthan,8831,2710,5927.0,194.0,,,,214,,,
02-06-2020,02-06-2020,Rajasthan,8980,2742,6040.0,198.0,,,,149,,,
03-06-2020,03-06-2020,Rajasthan,9373,2735,6435.0,203.0,,,,393,,,
04-06-2020,04-06-2020,Rajasthan,9652,2699,6744.0,209.0,,,,279,,,
05-06-2020,05-06-2020,Rajasthan,9862,2545,7104.0,213.0,,,,210,,,
06-06-2020,06-06-2020,Rajasthan,10084,2507,7359.0,218.0,,,,222,,,
07-06-2020,07-06-2020,Rajasthan,10331,2599,7501.0,231.0,,,,247,,,
08-06-2020,08-06-2020,Rajasthan,10599,2718,7641.0,240.0,,,,268,,,
09-06-2020,09-06-2020,Rajasthan,10763,2513,8004.0,246.0,,,,164,,,
10-06-2020,10-06-2020,Rajasthan,11245,2662,8328.0,255.0,,,,482,,,
11-06-2020,11-06-2020,Rajasthan,11600,2772,8569.0,259.0,,,,355,,,
12-06-2020,12-06-2020,Rajasthan,11838,2798,8775.0,265.0,,,,238,,,
13-06-2020,13-06-2020,Rajasthan,12068,2898,8898.0,272.0,,,,230,,,
14-06-2020,14-06-2020,Rajasthan,12401,2782,9337.0,282.0,,,,333,,,
15-06-2020,15-06-2020,Rajasthan,12694,2836,9566.0,292.0,,,,293,,,
16-06-2020,16-06-2020,Rajasthan,12981,2895,9785.0,301.0,,,,287,,,
17-06-2020,17-06-2020,Rajasthan,13216,3059,9849.0,308.0,,,,235,,,
18-06-2020,18-06-2020,Rajasthan,13542,2762,10467.0,313.0,,,,326,,,
19-06-2020,19-06-2020,Rajasthan,13857,2792,10742.0,323.0,,,,315,,,
20-06-2020,20-06-2020,Rajasthan,14156,2826,10997.0,333.0,,,,299,,,
21-06-2020,21-06-2020,Rajasthan,14536,2925,11274.0,337.0,,,,380,,,
22-06-2020,22-06-2020,Rajasthan,14930,2984,11597.0,349.0,,,,394,,,
23-06-2020,23-06-2020,Rajasthan,15232,2966,11910.0,356.0,,,,302,,,
24-06-2020,24-06-2020,Rajasthan,15627,3049,12213.0,365.0,,,,395,,,
25-06-2020,25-06-2020,Rajasthan,16009,3023,12611.0,375.0,,,,382,,,
26-06-2020,26-06-2020,Rajasthan,16296,3077,12840.0,379.0,,,,287,,,
27-06-2020,27-06-2020,Rajasthan,16660,3218,13062.0,380.0,,,,364,,,
28-06-2020,28-06-2020,Rajasthan,16944,3186,13367.0,391.0,,,,284,,,
29-06-2020,29-06-2020,Rajasthan,17271,3261,13611.0,399.0,,,,327,,,
30-06-2020,30-06-2020,Rajasthan,17660,3637,13618.0,405.0,,,,389,,,
01-07-2020,01-07-2020,Rajasthan,18014,3381,14220.0,413.0,,,,354,,,
02-07-2020,02-07-2020,Rajasthan,18312,3317,14574.0,421.0,,,,298,,,
03-07-2020,03-07-2020,Rajasthan,18662,3284,14948.0,430.0,,,,350,,,
04-07-2020,04-07-2020,Rajasthan,19052,3331,15281.0,440.0,,,,390,,,
05-07-2020,05-07-2020,Rajasthan,19532,3445,15640.0,447.0,,,,480,,,
06-07-2020,06-07-2020,Rajasthan,20164,3780,15928.0,456.0,,,,632,,,
07-07-2020,07-07-2020,Rajasthan,20688,3949,16278.0,461.0,,,,524,,,
08-07-2020,08-07-2020,Rajasthan,21404,4357,16575.0,472.0,,,,716,,,
09-07-2020,09-07-2020,Rajasthan,22063,4715,16866.0,482.0,,,,659,,,
10-07-2020,10-07-2020,Rajasthan,22563,5002,17070.0,491.0,,,,500,,,
11-07-2020,11-07-2020,Rajasthan,23174,5057,17620.0,497.0,,,,611,,,
12-07-2020,12-07-2020,Rajasthan,23748,5376,17869.0,503.0,,,,574,,,
13-07-2020,13-07-2020,Rajasthan,24392,5779,18103.0,510.0,,,,644,,,
14-07-2020,14-07-2020,Rajasthan,24936,5781,18630.0,525.0,,,,544,,,
15-07-2020,15-07-2020,Rajasthan,25571,5885,19161.0,525.0,,,,635,,,
16-07-2020,16-07-2020,Rajasthan,26437,6405,19502.0,530.0,,,,866,,,
17-07-2020,17-07-2020,Rajasthan,27174,6666,19970.0,538.0,,,,737,,,
18-07-2020,18-07-2020,Rajasthan,27789,6617,20626.0,546.0,,,,615,,,
19-07-2020,19-07-2020,Rajasthan,28500,6803,21144.0,553.0,,,,711,,,
20-07-2020,20-07-2020,Rajasthan,29434,7145,21730.0,559.0,,,,934,,,
21-07-2020,21-07-2020,Rajasthan,30390,7627,22195.0,568.0,,,,956,,,
22-07-2020,22-07-2020,Rajasthan,31373,8052,22744.0,577.0,,,,983,,,
23-07-2020,23-07-2020,Rajasthan,32334,8387,23364.0,583.0,,,,961,,,
24-07-2020,24-07-2020,Rajasthan,33220,8811,23815.0,594.0,,,,886,,,
25-07-2020,25-07-2020,Rajasthan,34178,9029,24547.0,602.0,,,,958,,,
26-07-2020,26-07-2020,Rajasthan,35298,9379,25306.0,613.0,,,,1120,,,
27-07-2020,27-07-2020,Rajasthan,35909,9935,25353.0,621.0,,,,611,,,
28-07-2020,28-07-2020,Rajasthan,36878,10124,26123.0,631.0,,,,969,,,
29-07-2020,29-07-2020,Rajasthan,38514,10668,27202.0,644.0,,,,1636,,,
30-07-2020,30-07-2020,Rajasthan,,,,,37796.0,37947.82328676841,37643.28879966575,,,,
31-07-2020,31-07-2020,Rajasthan,,,,,38720.0,38973.51398703362,38466.19707009238,,924.0,1025.6907002652079,822.9082704266257
01-08-2020,01-08-2020,Rajasthan,,,,,39651.0,40009.498105522274,39292.29880655321,,931.0,1035.9841184886536,826.1017364608342
02-08-2020,02-08-2020,Rajasthan,,,,,40589.0,41058.855440370105,40118.51421091254,,938.0,1049.3573348478312,826.2154043593255
03-08-2020,03-08-2020,Rajasthan,,,,,41533.0,42122.16668712927,40944.2625876182,,944.0,1063.3112467591636,825.7483767056619
04-08-2020,04-08-2020,Rajasthan,,,,,42484.0,43199.419948710616,41769.55583375933,,951.0,1077.253261581347,825.2932461411328
05-08-2020,05-08-2020,Rajasthan,,,,,43443.0,44290.426874327626,42594.58230012247,,959.0,1091.00692561701,825.0264663631388
06-08-2020,06-08-2020,Rajasthan,,,,,44407.0,45394.948581501136,43419.58086918678,,964.0,1104.5217071735096,824.998569064308
07-08-2020,07-08-2020,Rajasthan,,,,,45379.0,46512.73975116543,44244.79686001796,,972.0,1117.7911696642914,825.2159908311805
08-08-2020,08-08-2020,Rajasthan,,,,,46357.0,47643.56479545096,45070.465860485565,,978.0,1130.8250442855351,825.6690004676057
09-08-2020,09-08-2020,Rajasthan,,,,,47342.0,48787.20338683552,45896.808198111816,,985.0,1143.6385913845588,826.3423376262508
10-08-2020,10-08-2020,Rajasthan,,,,,48334.0,49943.45169543207,46724.02770278373,,992.0,1156.2483085965505,827.2195046719135
11-08-2020,11-08-2020,Rajasthan,,,,,49332.0,51112.121880632396,47552.31221510954,,998.0,1168.6701852003243,828.2845123258085
12-08-2020,12-08-2020,Rajasthan,,,,,50337.0,52293.04091781736,48381.83475970838,,1005.0,1180.9190371849618,829.5225445988399
13-08-2020,13-08-2020,Rajasthan,,,,,51349.0,53486.049231891055,49212.75491167614,,1012.0,1193.008314073697,830.920151967759
14-08-2020,14-08-2020,Rajasthan,,,,,52368.0,54690.999342668714,50045.2201511976,,1019.0,1204.9501107776596,832.4652395214653
15-08-2020,15-08-2020,Rajasthan,,,,,53394.0,55907.75460628409,50879.36712213902,,1026.0,1216.7552636153778,834.1469709414159
16-08-2020,16-08-2020,Rajasthan,,,,,54426.0,57136.188081188666,51715.32276604891,,1032.0,1228.4334749045738,835.9556439098887
17-08-2020,17-08-2020,Rajasthan,,,,,55465.0,58376.181521976796,52553.20532833289,,1039.0,1239.99344078813,837.8825622839868
18-08-2020,18-08-2020,Rajasthan,,,,,56510.0,59627.62449327171,53393.125244367766,,1045.0,1251.4429712949131,839.9199160348726
19-08-2020,19-08-2020,Rajasthan,,,,,57563.0,60890.413591761186,54235.185917465744,,1053.0,1262.7890984894766,842.060673097978
20-08-2020,20-08-2020,Rajasthan,,,,,58622.0,62164.4517635647,55079.48440150734,,1059.0,1274.0381718035133,844.2984840415957
21-08-2020,21-08-2020,Rajasthan,,,,,59688.0,63449.647704675575,55926.11200049924,,1066.0,1285.1959411108764,846.6275989919013
22-08-2020,22-08-2020,Rajasthan,,,,,60761.0,64745.915333380784,56775.15479615448,,1073.0,1296.267628705209,849.0427956552376
23-08-2020,23-08-2020,Rajasthan,,,,,61840.0,66053.17332489321,57626.69411326015,,1079.0,1307.2579915124297,851.5393171056712
24-08-2020,24-08-2020,Rajasthan,,,,,62926.0,67371.3446997374,58480.806931291736,,1086.0,1318.1713748441834,854.1128180315864
25-08-2020,25-08-2020,Rajasthan,,,,,64019.0,68700.35645862356,59337.56624953902,,1093.0,1329.0117588861613,856.7593182472847
26-08-2020,26-08-2020,Rajasthan,,,,,65119.0,70040.13925759823,60197.04141195543,,1100.0,1339.782798974673,859.4751624164128
27-08-2020,27-08-2020,Rajasthan,,,,,66225.0,71390.62711816916,61059.29839703328,,1106.0,1350.4878605709237,862.2569850778455
24-05-2020,24-05-2020,Sikkim,1,1,0.0,0.0,,,,,,,
25-05-2020,25-05-2020,Sikkim,1,1,0.0,0.0,,,,0,,,
26-05-2020,26-05-2020,Sikkim,1,1,0.0,0.0,,,,0,,,
27-05-2020,27-05-2020,Sikkim,1,1,0.0,0.0,,,,0,,,
28-05-2020,28-05-2020,Sikkim,1,1,0.0,0.0,,,,0,,,
29-05-2020,29-05-2020,Sikkim,1,1,0.0,0.0,,,,0,,,
30-05-2020,30-05-2020,Sikkim,1,1,0.0,0.0,,,,0,,,
31-05-2020,31-05-2020,Sikkim,1,1,0.0,0.0,,,,0,,,
01-06-2020,01-06-2020,Sikkim,1,1,0.0,0.0,,,,0,,,
02-06-2020,02-06-2020,Sikkim,1,1,0.0,0.0,,,,0,,,
03-06-2020,03-06-2020,Sikkim,1,1,0.0,0.0,,,,0,,,
04-06-2020,04-06-2020,Sikkim,2,2,0.0,0.0,,,,1,,,
05-06-2020,05-06-2020,Sikkim,2,2,0.0,0.0,,,,0,,,
06-06-2020,06-06-2020,Sikkim,3,3,0.0,0.0,,,,1,,,
07-06-2020,07-06-2020,Sikkim,7,7,0.0,0.0,,,,4,,,
08-06-2020,08-06-2020,Sikkim,7,7,0.0,0.0,,,,0,,,
09-06-2020,09-06-2020,Sikkim,7,7,0.0,0.0,,,,0,,,
10-06-2020,10-06-2020,Sikkim,13,13,0.0,0.0,,,,6,,,
11-06-2020,11-06-2020,Sikkim,13,13,0.0,0.0,,,,0,,,
12-06-2020,12-06-2020,Sikkim,14,12,2.0,0.0,,,,1,,,
13-06-2020,13-06-2020,Sikkim,63,61,2.0,0.0,,,,49,,,
14-06-2020,14-06-2020,Sikkim,63,59,4.0,0.0,,,,0,,,
15-06-2020,15-06-2020,Sikkim,68,64,4.0,0.0,,,,5,,,
16-06-2020,16-06-2020,Sikkim,68,64,4.0,0.0,,,,0,,,
17-06-2020,17-06-2020,Sikkim,70,66,4.0,0.0,,,,2,,,
18-06-2020,18-06-2020,Sikkim,70,66,4.0,0.0,,,,0,,,
19-06-2020,19-06-2020,Sikkim,70,65,5.0,0.0,,,,0,,,
20-06-2020,20-06-2020,Sikkim,70,65,5.0,0.0,,,,0,,,
21-06-2020,21-06-2020,Sikkim,70,45,25.0,0.0,,,,0,,,
22-06-2020,22-06-2020,Sikkim,78,53,25.0,0.0,,,,8,,,
23-06-2020,23-06-2020,Sikkim,78,49,29.0,0.0,,,,0,,,
24-06-2020,24-06-2020,Sikkim,79,50,29.0,0.0,,,,1,,,
25-06-2020,25-06-2020,Sikkim,84,45,39.0,0.0,,,,5,,,
26-06-2020,26-06-2020,Sikkim,85,46,39.0,0.0,,,,1,,,
27-06-2020,27-06-2020,Sikkim,86,47,39.0,0.0,,,,1,,,
28-06-2020,28-06-2020,Sikkim,87,41,46.0,0.0,,,,1,,,
29-06-2020,29-06-2020,Sikkim,88,39,49.0,0.0,,,,1,,,
30-06-2020,30-06-2020,Sikkim,88,38,50.0,0.0,,,,0,,,
01-07-2020,01-07-2020,Sikkim,89,37,52.0,0.0,,,,1,,,
02-07-2020,02-07-2020,Sikkim,101,48,53.0,0.0,,,,12,,,
03-07-2020,03-07-2020,Sikkim,102,49,53.0,0.0,,,,1,,,
04-07-2020,04-07-2020,Sikkim,102,49,53.0,0.0,,,,0,,,
05-07-2020,05-07-2020,Sikkim,103,45,58.0,0.0,,,,1,,,
06-07-2020,06-07-2020,Sikkim,123,62,61.0,0.0,,,,20,,,
07-07-2020,07-07-2020,Sikkim,125,60,65.0,0.0,,,,2,,,
08-07-2020,08-07-2020,Sikkim,125,55,70.0,0.0,,,,0,,,
09-07-2020,09-07-2020,Sikkim,133,62,71.0,0.0,,,,8,,,
10-07-2020,10-07-2020,Sikkim,134,62,72.0,0.0,,,,1,,,
11-07-2020,11-07-2020,Sikkim,134,54,80.0,0.0,,,,0,,,
12-07-2020,12-07-2020,Sikkim,151,71,80.0,0.0,,,,17,,,
13-07-2020,13-07-2020,Sikkim,153,72,81.0,0.0,,,,2,,,
14-07-2020,14-07-2020,Sikkim,192,106,86.0,0.0,,,,39,,,
15-07-2020,15-07-2020,Sikkim,209,122,87.0,0.0,,,,17,,,
16-07-2020,16-07-2020,Sikkim,220,133,87.0,0.0,,,,11,,,
17-07-2020,17-07-2020,Sikkim,243,155,88.0,0.0,,,,23,,,
18-07-2020,18-07-2020,Sikkim,266,176,90.0,0.0,,,,23,,,
19-07-2020,19-07-2020,Sikkim,275,185,90.0,0.0,,,,9,,,
20-07-2020,20-07-2020,Sikkim,283,191,92.0,0.0,,,,8,,,
21-07-2020,21-07-2020,Sikkim,305,213,92.0,0.0,,,,22,,,
22-07-2020,22-07-2020,Sikkim,330,222,108.0,0.0,,,,25,,,
23-07-2020,23-07-2020,Sikkim,438,326,112.0,0.0,,,,108,,,
24-07-2020,24-07-2020,Sikkim,460,338,122.0,0.0,,,,22,,,
25-07-2020,25-07-2020,Sikkim,477,335,142.0,0.0,,,,17,,,
26-07-2020,26-07-2020,Sikkim,499,357,142.0,0.0,,,,22,,,
27-07-2020,27-07-2020,Sikkim,545,397,148.0,0.0,,,,46,,,
28-07-2020,28-07-2020,Sikkim,555,380,174.0,1.0,,,,10,,,
29-07-2020,29-07-2020,Sikkim,579,392,186.0,1.0,,,,24,,,
30-07-2020,30-07-2020,Sikkim,,,,,584.0,612.6605426934456,554.8899014241221,,,,
31-07-2020,31-07-2020,Sikkim,,,,,613.0,656.4838727591216,569.5795620040967,,29.0,43.82333006567603,14.689660579974657
01-08-2020,01-08-2020,Sikkim,,,,,643.0,699.2208604787709,586.3181114581814,,30.0,42.73698771964928,16.738549454084705
02-08-2020,02-08-2020,Sikkim,,,,,673.0,741.9518433383341,604.0252123004354,,30.0,42.730982859563255,17.70710084225402
03-08-2020,03-08-2020,Sikkim,,,,,704.0,785.0596419011267,622.3180439675434,,31.0,43.107798562792595,18.292831667107976
04-08-2020,04-08-2020,Sikkim,,,,,735.0,828.7220978048384,641.0187648218154,,31.0,43.6624559037117,18.700720854271935
05-08-2020,05-08-2020,Sikkim,,,,,767.0,873.0335161079319,660.0330698047889,,32.0,44.31141830309343,19.0143049829735
06-08-2020,06-08-2020,Sikkim,,,,,799.0,918.0477219761025,679.3071337507685,,32.0,45.01420586817062,19.274063945979606
07-08-2020,07-08-2020,Sikkim,,,,,831.0,963.7966757653597,698.8089963037445,,32.0,45.74895378925726,19.501862552976036
08-08-2020,08-08-2020,Sikkim,,,,,864.0,1010.2996212783246,718.5194136610962,,33.0,46.50294551296486,19.71041735735173
09-08-2020,09-08-2020,Sikkim,,,,,898.0,1057.568005452218,738.4269388856028,,34.0,47.26838417389331,19.90752522450657
10-08-2020,10-08-2020,Sikkim,,,,,932.0,1105.608306623087,758.5250936412168,,34.0,48.04030117086904,20.09815475561402
11-08-2020,11-08-2020,Sikkim,,,,,967.0,1154.4237458951434,778.8106568237264,,35.0,48.81543927205644,20.285563182509577
12-08-2020,12-08-2020,Sikkim,,,,,1002.0,1204.015365256297,799.2825864452225,,35.0,49.59161936115356,20.471929621496088
13-08-2020,13-08-2020,Sikkim,,,,,1037.0,1254.3827290256936,819.9413181865583,,35.0,50.36736376939666,20.658731741335828
14-08-2020,14-08-2020,Sikkim,,,,,1073.0,1305.5243923085472,840.788296942521,,36.0,51.14166328285364,20.84697875596271
15-08-2020,15-08-2020,Sikkim,,,,,1110.0,1357.4382205725112,861.8256572454559,,37.0,51.91382826396398,21.03736030293487
16-08-2020,16-08-2020,Sikkim,,,,,1147.0,1410.1216114625859,883.0560014503635,,37.0,52.683390890074634,21.230344204907624
17-08-2020,17-08-2020,Sikkim,,,,,1184.0,1463.5716509188187,904.4822436171961,,37.0,53.450039456232844,21.426242166832594
18-08-2020,18-08-2020,Sikkim,,,,,1222.0,1517.785224264168,926.107498422996,,38.0,54.21357334534923,21.62525480579984
19-08-2020,19-08-2020,Sikkim,,,,,1260.0,1572.7590959011527,947.9350014652432,,38.0,54.97387163698477,21.82750304224726
20-08-2020,20-08-2020,Sikkim,,,,,1299.0,1628.4899668042535,969.9680517694578,,39.0,55.73087090310082,22.033050304214612
21-08-2020,21-08-2020,Sikkim,,,,,1339.0,1684.9745161088363,992.2099702002733,,40.0,56.48454930458274,22.24191843081553
22-08-2020,22-08-2020,Sikkim,,,,,1378.0,1742.209431187108,1014.6640693854831,,39.0,57.2349150782718,22.45409918520977
23-08-2020,23-08-2020,Sikkim,,,,,1419.0,1800.1914293137788,1037.3336320503772,,41.0,57.98199812667076,22.6695626648941
24-08-2020,24-08-2020,Sikkim,,,,,1460.0,1858.917273141533,1060.221895542271,,41.0,58.72584382775426,22.888263491893895
25-08-2020,25-08-2020,Sikkim,,,,,1501.0,1918.383781592574,1083.3320409389617,,41.0,59.46650845104091,23.11014539669054
26-08-2020,26-08-2020,Sikkim,,,,,1543.0,1978.5878373398632,1106.6671855674872,,42.0,60.2040557472892,23.33514462852554
27-08-2020,27-08-2020,Sikkim,,,,,1585.0,2039.5263917430661,1130.2303780681823,,42.0,60.93855440320294,23.563192500695095
12-03-2020,12-03-2020,State assignment pending,0,0,0.0,0.0,,,,,,,
13-03-2020,13-03-2020,State assignment pending,0,0,0.0,0.0,,,,0,,,
14-03-2020,14-03-2020,State assignment pending,0,0,0.0,0.0,,,,0,,,
15-03-2020,15-03-2020,State assignment pending,0,0,0.0,0.0,,,,0,,,
16-03-2020,16-03-2020,State assignment pending,0,0,0.0,0.0,,,,0,,,
17-03-2020,17-03-2020,State assignment pending,0,0,0.0,0.0,,,,0,,,
18-03-2020,18-03-2020,State assignment pending,0,0,0.0,0.0,,,,0,,,
19-03-2020,19-03-2020,State assignment pending,0,0,0.0,0.0,,,,0,,,
20-03-2020,20-03-2020,State assignment pending,0,0,0.0,0.0,,,,0,,,
21-03-2020,21-03-2020,State assignment pending,0,0,0.0,0.0,,,,0,,,
22-03-2020,22-03-2020,State assignment pending,0,0,0.0,0.0,,,,0,,,
23-03-2020,23-03-2020,State assignment pending,0,0,0.0,0.0,,,,0,,,
24-03-2020,24-03-2020,State assignment pending,0,0,0.0,0.0,,,,0,,,
25-03-2020,25-03-2020,State assignment pending,0,0,0.0,0.0,,,,0,,,
26-03-2020,26-03-2020,State assignment pending,0,0,0.0,0.0,,,,0,,,
