Date,Region,Confirmed_Cases,Active_Cases,Cured/Discharged,Death,Forecasted,Forecasted_high,Forecasted_low,Confirmed_Cases_Daywise,Active_Cases_Daywise,Forecasted_Cases_Daywise,Forecasted_Cases_high_Daywise,Forecasted_Cases_low_Daywise,Forecasted_active,Forecasted_active_high,Forecasted_active_low,Forecasted_Active_Cases_Daywise,Forecasted_Active_Cases_high_Daywise,Forecasted_Active_Cases_low_Daywise
02-09-2020,Tamil Nadu,439959,52380,380063.0,7516,,,,5990,1,,,,,,,,,
03-09-2020,Tamil Nadu,445851,52070,386173.0,7608,,,,5892,0,,,,,,,,,
04-09-2020,Tamil Nadu,451827,51633,392507.0,7687,,,,5976,0,,,,,,,,,
05-09-2020,Tamil Nadu,457697,51583,398366.0,7748,,,,5870,0,,,,,,,,,
06-09-2020,Tamil Nadu,463480,51458,404186.0,7836,,,,5783,0,,,,,,,,,
07-09-2020,Tamil Nadu,469256,51215,410116.0,7925,,,,5776,0,,,,,,,,,
08-09-2020,Tamil Nadu,474940,50213,416715.0,8012,,,,5684,0,,,,,,,,,
09-09-2020,Tamil Nadu,480524,49203,423231.0,8090,,,,5584,0,,,,,,,,,
10-09-2020,Tamil Nadu,486052,48482,429416.0,8154,,,,5528,0,,,,,,,,,
11-09-2020,Tamil Nadu,491571,47918,435422.0,8231,,,,5519,0,,,,,,,,,
12-09-2020,Tamil Nadu,497066,47110,441649.0,8307,,,,5495,0,,,,,,,,,
13-09-2020,Tamil Nadu,502759,47012,447366.0,8381,,,,5693,0,,,,,,,,,
14-09-2020,Tamil Nadu,508511,46912,453165.0,8434,,,,5752,0,,,,,,,,,
15-09-2020,Tamil Nadu,514208,46806,458900.0,8502,,,,5697,0,,,,,,,,,
16-09-2020,Tamil Nadu,519860,46633,464668.0,8559,,,,5652,0,,,,,,,,,
17-09-2020,Tamil Nadu,525420,46610,470192.0,8618,,,,5560,0,,,,,,,,,
18-09-2020,Tamil Nadu,530908,46506,475717.0,8685,,,,5488,0,,,,,,,,,
19-09-2020,Tamil Nadu,536477,46453,481273.0,8751,,,,5569,0,,,,,,,,,
20-09-2020,Tamil Nadu,541993,46703,486479.0,8811,,,,5516,250,,,,,,,,,
21-09-2020,Tamil Nadu,547337,46495,491971.0,8871,,,,5344,0,,,,,,,,,
22-09-2020,Tamil Nadu,552674,46350,497377.0,8947,,,,5337,0,,,,,,,,,
23-09-2020,Tamil Nadu,557999,46249,502740.0,9010,,,,5325,0,,,,,,,,,
24-09-2020,Tamil Nadu,563691,46405,508210.0,9076,,,,5692,156,,,,,,,,,
25-09-2020,Tamil Nadu,575017,46336,519448.0,9233,,,,11326,0,,,,,,,,,
27-09-2020,Tamil Nadu,580808,46341,525154.0,9313,,,,5791,5,,,,,,,,,
28-09-2020,Tamil Nadu,586397,46306,530708.0,9383,,,,5589,0,,,,,,,,,
29-09-2020,Tamil Nadu,591943,46281,536209.0,9453,,,,5546,0,,,,,,,,,
30-09-2020,Tamil Nadu,597602,46263,541819.0,9520,,,,5659,0,,,,,,,,,
01-10-2020,Tamil Nadu,603290,46369,547335.0,9586,,,,5688,106,,,,,,,,,
02-10-2020,Tamil Nadu,608885,46294,552938.0,9653,,,,5595,0,,,,,,,,,
03-10-2020,Tamil Nadu,,,,,,,,,,,,,,,,,,
03-10-2020,Tamil Nadu,,,,,614695,615668.5489051678,613720.6012611504,,,5530.0,5806.5,5253.5,46229.0,47164.44059766792,45293.6342176829,-150.0,-157.5,-142.5
04-10-2020,Tamil Nadu,,,,,620575,622245.3058704849,618904.476049207,,,5880.0,6576.756965317065,5183.874788056593,46167.0,47835.96689940948,44498.78064396724,-62.0,671.5263017415637,-794.8535737156562
05-10-2020,Tamil Nadu,,,,,626520,628893.2211374626,624146.9111415534,,,5945.0,6647.9152669777395,5242.4350923463935,46107.0,48458.15576614094,43755.14543550481,-60.0,622.1888667314561,-743.6352084624305
06-10-2020,Tamil Nadu,,,,,632524,635608.2328631197,629440.6121820145,,,6004.0,6715.0117256570375,5293.701040461077,46046.0,49051.806516451514,43040.27830658146,-61.0,593.650750310575,-714.8671289233534
07-10-2020,Tamil Nadu,,,,,638583,642380.3721389058,634784.7283404344,,,6059.0,6772.139275786118,5344.116158419871,45985.0,49632.84785566036,42337.6727052384,-61.0,581.0413392088449,-702.6056013430571
08-10-2020,Tamil Nadu,,,,,644689,649201.34053927,640177.3776748095,,,6106.0,6820.96840036416,5392.6493343751645,45924.0,50211.716804260745,41636.68936180736,-61.0,578.8689486003859,-700.9833434310422
09-10-2020,Tamil Nadu,,,,,650840,656065.2288719169,645615.0065486575,,,6151.0,6863.888332646922,5437.628873848007,45863.0,50794.936776607006,40930.73407372486,-61.0,583.2199723462618,-705.9552880824995
10-10-2020,Tamil Nadu,,,,,657030,662968.2705557926,651092.6918270309,,,6190.0,6903.041683875723,5477.685278373305,45801.0,51386.5475967429,40215.74224072467,-62.0,591.6108201358948,-714.9918330001892
11-10-2020,Tamil Nadu,,,,,663257,669908.4710960987,656604.5466035355,,,6227.0,6940.200540306047,5511.854776504682,45739.0,51989.058276421485,39489.196179253624,-62.0,602.510679678584,-726.5460614710464
12-10-2020,Tamil Nadu,,,,,669515,676885.2702053143,662144.0751568342,,,6258.0,6976.799109215615,5539.5285532986745,45677.0,52604.032189273086,38749.52948050856,-62.0,614.9739128516012,-739.6666987450662
13-10-2020,Tamil Nadu,,,,,675802,683899.2599595597,667704.455980157,,,6287.0,7013.989754245384,5560.380823322805,45614.0,53232.439553274984,37995.77086418673,-63.0,628.4073640018978,-753.7586163218293
14-10-2020,Tamil Nadu,,,,,682115,690951.9531201822,673278.760937631,,,6313.0,7052.693160622497,5574.304957474,45551.0,53874.870936499654,37227.32939039652,-63.0,642.4313832246698,-768.4414737902116
15-10-2020,Tamil Nadu,,,,,688453,698045.5903699271,678860.1239036313,,,6338.0,7093.637249744963,5581.362966000335,45488.0,54531.66881953545,36443.86244841102,-63.0,656.797883035797,-783.4669419854981
16-10-2020,Tamil Nadu,,,,,694812,705182.975912553,684441.8714400616,,,6359.0,7137.385542625911,5581.747536430252,45424.0,55203.01048807409,35645.19270698939,-64.0,671.3416685386401,-798.6697414216251
17-10-2020,Tamil Nadu,,,,,701192,712367.3331488445,690017.6256818632,,,6380.0,7184.357236291515,5575.7542418015655,45360.0,55888.961511459886,34831.25458084491,-64.0,685.9510233857945,-813.9381261444869
18-10-2020,Tamil Nadu,,,,,707592,719602.1746850325,695581.38692333,,,6400.0,7234.841536187916,5563.761241466855,45296.0,56589.51104566038,34002.058908430095,-64.0,700.5495342004942,-829.1956724148113
19-10-2020,Tamil Nadu,,,,,714009,726891.1833016019,701127.6008811857,,,6417.0,7289.008616569452,5546.213957855711,45231.0,57304.59563379368,33157.66914467384,-65.0,715.0845881333007,-844.389763756255
20-10-2020,Tamil Nadu,,,,,720445,734238.102492974,706651.213477004,,,6436.0,7346.919191372115,5523.612595818238,45166.0,58034.11555323039,32298.18501152198,-65.0,729.5199194367087,-859.4841331518619
21-10-2020,Tamil Nadu,,,,,726897,741646.6366557281,712147.7143606008,,,6452.0,7408.5341627540765,5496.500883596833,45101.0,58777.946224152765,31423.731088553013,-65.0,743.8306709223762,-874.4539229689653
22-10-2020,Tamil Nadu,,,,,733367,749120.3619022933,717613.1693430287,,,6470.0,7473.725246565184,5465.45498242788,45035.0,59535.946278551055,30534.44874369295,-66.0,758.0000543982896,-889.2823448600648
23-10-2020,Tamil Nadu,,,,,739853,756662.6488298703,723044.2414037749,,,6486.0,7542.286927576992,5431.072060746257,44969.0,60307.963329302846,29630.490364034893,-66.0,772.0170507517905,-903.9583796580555
24-10-2020,Tamil Nadu,,,,,746357,764276.5984684541,728438.1998961288,,,6504.0,7613.949638583814,5393.958492353908,44903.0,61093.838129516094,28712.015196460634,-66.0,785.8748002132488,-918.4751675742591
25-10-2020,Tamil Nadu,,,,,752879,771964.9922001779,733792.9178662277,,,6522.0,7688.393731723772,5354.7179700988345,44836.0,61893.40758911071,27779.186331046665,-67.0,799.5694595946188,-932.8288654139687
26-10-2020,Tamil Nadu,,,,,759419,779730.2558346061,739106.8578766041,,,6540.0,7765.2636344282655,5313.940010376391,44769.0,62706.5069700662,26832.16850581224,-67.0,813.0993809554857,-947.0178252344267
27-10-2020,Tamil Nadu,,,,,765977,787574.437380003,744379.0472462941,,,6558.0,7844.1815453969175,5272.189369690022,44702.0,63532.97148501905,25871.126508120404,-67.0,826.4645149528515,-961.0419976918347
28-10-2020,Tamil Nadu,,,,,772554,795499.1974768145,749609.0440796744,,,6577.0,7924.760096811457,5229.996833380312,44634.0,64372.63745845345,24896.224013486833,-68.0,839.6659734343993,-974.9024946335703
29-10-2020,Tamil Nadu,,,,,779151,803505.8110238642,754796.8957884803,,,6597.0,8006.613547049696,5187.851708805887,44566.0,65225.34316475004,23907.62274753083,-68.0,852.7057062965905,-988.6012659560038
30-10-2020,Tamil Nadu,,,,,785769,811595.1782574638,759943.091988789,,,6618.0,8089.3672335996525,5146.196200308739,44498.0,66090.92942599357,22905.481888167622,-68.0,865.5862612435303,-1002.1408593632077
31-10-2020,Tamil Nadu,,,,,792408,819767.8434341963,765048.5136817888,,,6639.0,8172.665176732466,5105.421692999778,44430.0,66969.24003027893,21889.957647302308,-68.0,878.3106042853615,-1015.5242408653139
01-11-2020,Tamil Nadu,1,1,0.0,0,799069,828024.0192941709,770114.3805291615,,,6661.0,8256.17585997458,5065.86684737273,44361.0,67860.12201540999,20861.202987131033,-69.0,890.8819851310545,-1028.7546601712747
12-03-2020,Telangana,1,1,0.0,0,,,,,,,,,,,,,,
13-03-2020,Telangana,1,1,0.0,0,,,,0,0,,,,,,,,,
14-03-2020,Telangana,3,2,1.0,0,,,,2,1,,,,,,,,,
15-03-2020,Telangana,3,2,1.0,0,,,,0,0,,,,,,,,,
16-03-2020,Telangana,5,4,1.0,0,,,,2,2,,,,,,,,,
17-03-2020,Telangana,5,4,1.0,0,,,,0,0,,,,,,,,,
18-03-2020,Telangana,6,5,1.0,0,,,,1,1,,,,,,,,,
19-03-2020,Telangana,16,15,1.0,0,,,,10,10,,,,,,,,,
20-03-2020,Telangana,19,18,1.0,0,,,,3,3,,,,,,,,,
21-03-2020,Telangana,22,21,1.0,0,,,,3,3,,,,,,,,,
22-03-2020,Telangana,32,31,1.0,0,,,,10,10,,,,,,,,,
23-03-2020,Telangana,32,31,1.0,0,,,,0,0,,,,,,,,,
24-03-2020,Telangana,35,34,1.0,0,,,,3,3,,,,,,,,,
25-03-2020,Telangana,41,40,1.0,0,,,,6,6,,,,,,,,,
26-03-2020,Telangana,45,44,1.0,0,,,,4,4,,,,,,,,,
27-03-2020,Telangana,56,55,1.0,0,,,,11,11,,,,,,,,,
28-03-2020,Telangana,66,64,1.0,1,,,,10,9,,,,,,,,,
29-03-2020,Telangana,69,67,1.0,1,,,,3,3,,,,,,,,,
30-03-2020,Telangana,79,77,1.0,1,,,,10,10,,,,,,,,,
31-03-2020,Telangana,94,90,1.0,3,,,,15,13,,,,,,,,,
01-04-2020,Telangana,96,92,1.0,3,,,,2,2,,,,,,,,,
02-04-2020,Telangana,107,103,1.0,3,,,,11,11,,,,,,,,,
03-04-2020,Telangana,158,150,1.0,7,,,,51,47,,,,,,,,,
04-04-2020,Telangana,269,230,32.0,7,,,,111,80,,,,,,,,,
05-04-2020,Telangana,321,280,34.0,7,,,,52,50,,,,,,,,,
06-04-2020,Telangana,321,280,34.0,7,,,,0,0,,,,,,,,,
07-04-2020,Telangana,364,322,35.0,7,,,,43,42,,,,,,,,,
08-04-2020,Telangana,427,385,35.0,7,,,,63,63,,,,,,,,,
09-04-2020,Telangana,442,400,35.0,7,,,,15,15,,,,,,,,,
10-04-2020,Telangana,473,423,43.0,7,,,,31,23,,,,,,,,,
11-04-2020,Telangana,504,452,43.0,9,,,,31,29,,,,,,,,,
12-04-2020,Telangana,504,452,43.0,9,,,,0,0,,,,,,,,,
13-04-2020,Telangana,562,446,100.0,16,,,,58,0,,,,,,,,,
14-04-2020,Telangana,624,507,100.0,17,,,,62,61,,,,,,,,,
15-04-2020,Telangana,647,509,120.0,18,,,,23,2,,,,,,,,,
16-04-2020,Telangana,700,496,186.0,18,,,,53,0,,,,,,,,,
17-04-2020,Telangana,766,562,186.0,18,,,,66,66,,,,,,,,,
18-04-2020,Telangana,809,605,186.0,18,,,,43,43,,,,,,,,,
19-04-2020,Telangana,844,640,186.0,18,,,,35,35,,,,,,,,,
20-04-2020,Telangana,873,660,190.0,23,,,,29,20,,,,,,,,,
21-04-2020,Telangana,928,711,194.0,23,,,,55,51,,,,,,,,,
22-04-2020,Telangana,945,728,194.0,23,,,,17,17,,,,,,,,,
23-04-2020,Telangana,960,739,197.0,24,,,,15,11,,,,,,,,,
24-04-2020,Telangana,984,705,253.0,26,,,,24,0,,,,,,,,,
25-04-2020,Telangana,991,685,280.0,26,,,,7,0,,,,,,,,,
26-04-2020,Telangana,1002,696,280.0,26,,,,11,11,,,,,,,,,
27-04-2020,Telangana,1004,657,321.0,26,,,,2,0,,,,,,,,,
28-04-2020,Telangana,1004,657,321.0,26,,,,0,0,,,,,,,,,
29-04-2020,Telangana,1012,619,367.0,26,,,,8,0,,,,,,,,,
30-04-2020,Telangana,1038,615,397.0,26,,,,26,0,,,,,,,,,
01-05-2020,Telangana,1039,572,441.0,26,,,,1,0,,,,,,,,,
02-05-2020,Telangana,1063,577,458.0,28,,,,24,5,,,,,,,,,
03-05-2020,Telangana,1082,563,490.0,29,,,,19,0,,,,,,,,,
04-05-2020,Telangana,1085,471,585.0,29,,,,3,0,,,,,,,,,
05-05-2020,Telangana,1096,482,585.0,29,,,,11,11,,,,,,,,,
06-05-2020,Telangana,1107,450,628.0,29,,,,11,0,,,,,,,,,
07-05-2020,Telangana,1123,444,650.0,29,,,,16,0,,,,,,,,,
08-05-2020,Telangana,1133,404,700.0,29,,,,10,0,,,,,,,,,
09-05-2020,Telangana,1163,383,750.0,30,,,,30,0,,,,,,,,,
10-05-2020,Telangana,1196,416,750.0,30,,,,33,33,,,,,,,,,
11-05-2020,Telangana,1275,445,800.0,30,,,,79,29,,,,,,,,,
12-05-2020,Telangana,1326,464,830.0,32,,,,51,19,,,,,,,,,
13-05-2020,Telangana,1367,393,940.0,34,,,,41,0,,,,,,,,,
14-05-2020,Telangana,1414,430,950.0,34,,,,47,37,,,,,,,,,
15-05-2020,Telangana,1454,461,959.0,34,,,,40,31,,,,,,,,,
16-05-2020,Telangana,1509,504,971.0,34,,,,55,43,,,,,,,,,
17-05-2020,Telangana,1551,525,992.0,34,,,,42,21,,,,,,,,,
18-05-2020,Telangana,1597,562,1000.0,35,,,,46,37,,,,,,,,,
19-05-2020,Telangana,1634,586,1010.0,38,,,,37,24,,,,,,,,,
20-05-2020,Telangana,1661,606,1015.0,40,,,,27,20,,,,,,,,,
21-05-2020,Telangana,1699,619,1035.0,45,,,,38,13,,,,,,,,,
22-05-2020,Telangana,1761,673,1043.0,45,,,,62,54,,,,,,,,,
23-05-2020,Telangana,1813,699,1065.0,49,,,,52,26,,,,,,,,,
24-05-2020,Telangana,1854,711,1090.0,53,,,,41,12,,,,,,,,,
25-05-2020,Telangana,1920,700,1164.0,56,,,,66,0,,,,,,,,,
26-05-2020,Telangana,1991,650,1284.0,57,,,,71,0,,,,,,,,,
27-05-2020,Telangana,2098,751,1284.0,63,,,,107,101,,,,,,,,,
28-05-2020,Telangana,2256,844,1345.0,67,,,,158,93,,,,,,,,,
29-05-2020,Telangana,2425,973,1381.0,71,,,,169,129,,,,,,,,,
30-05-2020,Telangana,2499,1010,1412.0,77,,,,74,37,,,,,,,,,
31-05-2020,Telangana,2698,1188,1428.0,82,,,,199,178,,,,,,,,,
01-06-2020,Telangana,2792,1213,1491.0,88,,,,94,25,,,,,,,,,
02-06-2020,Telangana,2891,1273,1526.0,92,,,,99,60,,,,,,,,,
03-06-2020,Telangana,3020,1365,1556.0,99,,,,129,92,,,,,,,,,
04-06-2020,Telangana,3147,1455,1587.0,105,,,,127,90,,,,,,,,,
05-06-2020,Telangana,3290,1550,1627.0,113,,,,143,95,,,,,,,,,
06-06-2020,Telangana,3496,1663,1710.0,123,,,,206,113,,,,,,,,,
07-06-2020,Telangana,3580,1747,1710.0,123,,,,84,84,,,,,,,,,
08-06-2020,Telangana,3650,1803,1710.0,137,,,,70,56,,,,,,,,,
09-06-2020,Telangana,3920,1963,1809.0,148,,,,270,160,,,,,,,,,
10-06-2020,Telangana,4111,2138,1817.0,156,,,,191,175,,,,,,,,,
11-06-2020,Telangana,4320,2162,1993.0,165,,,,209,24,,,,,,,,,
12-06-2020,Telangana,4484,2032,2278.0,174,,,,164,0,,,,,,,,,
13-06-2020,Telangana,4737,2203,2352.0,182,,,,253,171,,,,,,,,,
14-06-2020,Telangana,4974,2412,2377.0,185,,,,237,209,,,,,,,,,
15-06-2020,Telangana,5193,2240,2766.0,187,,,,219,0,,,,,,,,,
16-06-2020,Telangana,5406,2188,3027.0,191,,,,213,0,,,,,,,,,
17-06-2020,Telangana,5675,2412,3071.0,192,,,,269,224,,,,,,,,,
18-06-2020,Telangana,6027,2531,3301.0,195,,,,352,119,,,,,,,,,
19-06-2020,Telangana,6526,2975,3353.0,198,,,,499,444,,,,,,,,,
20-06-2020,Telangana,7072,3363,3506.0,203,,,,546,388,,,,,,,,,
21-06-2020,Telangana,7802,3861,3731.0,210,,,,730,498,,,,,,,,,
22-06-2020,Telangana,8674,4452,4005.0,217,,,,872,591,,,,,,,,,
23-06-2020,Telangana,9553,5109,4224.0,220,,,,879,657,,,,,,,,,
24-06-2020,Telangana,10444,5858,4361.0,225,,,,891,749,,,,,,,,,
25-06-2020,Telangana,11364,6446,4688.0,230,,,,920,588,,,,,,,,,
26-06-2020,Telangana,12349,7346,4766.0,237,,,,985,900,,,,,,,,,
27-06-2020,Telangana,13436,8265,4928.0,243,,,,1087,919,,,,,,,,,
28-06-2020,Telangana,14419,9000,5172.0,247,,,,983,735,,,,,,,,,
29-06-2020,Telangana,15394,9559,5582.0,253,,,,975,559,,,,,,,,,
30-06-2020,Telangana,16339,8785,7294.0,260,,,,945,0,,,,,,,,,
01-07-2020,Telangana,17357,9008,8082.0,267,,,,1018,223,,,,,,,,,
02-07-2020,Telangana,18570,9226,9069.0,275,,,,1213,218,,,,,,,,,
03-07-2020,Telangana,20462,9984,10195.0,283,,,,1892,758,,,,,,,,,
04-07-2020,Telangana,22312,10487,11537.0,288,,,,1850,503,,,,,,,,,
05-07-2020,Telangana,23902,10904,12703.0,295,,,,1590,417,,,,,,,,,
06-07-2020,Telangana,25733,10646,14781.0,306,,,,1831,0,,,,,,,,,
07-07-2020,Telangana,27612,11012,16287.0,313,,,,1879,366,,,,,,,,,
08-07-2020,Telangana,29536,11933,17279.0,324,,,,1924,921,,,,,,,,,
09-07-2020,Telangana,30946,12423,18192.0,331,,,,1410,490,,,,,,,,,
10-07-2020,Telangana,32224,12680,19205.0,339,,,,1278,257,,,,,,,,,
11-07-2020,Telangana,33402,12135,20919.0,348,,,,1178,0,,,,,,,,,
12-07-2020,Telangana,34671,11833,22482.0,356,,,,1269,0,,,,,,,,,
13-07-2020,Telangana,36221,12177,23679.0,365,,,,1550,344,,,,,,,,,
14-07-2020,Telangana,37745,12530,24840.0,375,,,,1524,353,,,,,,,,,
15-07-2020,Telangana,39342,12957,25999.0,386,,,,1597,427,,,,,,,,,
16-07-2020,Telangana,41018,13327,27295.0,396,,,,1676,370,,,,,,,,,
17-07-2020,Telangana,42496,13388,28705.0,403,,,,1478,61,,,,,,,,,
18-07-2020,Telangana,43780,12764,30607.0,409,,,,1284,0,,,,,,,,,
19-07-2020,Telangana,45076,12223,32438.0,415,,,,1296,0,,,,,,,,,
20-07-2020,Telangana,46274,11529,34323.0,422,,,,1198,0,,,,,,,,,
21-07-2020,Telangana,47705,9891,37385.0,429,,,,1431,0,,,,,,,,,
22-07-2020,Telangana,49259,11155,37666.0,438,,,,1554,1264,,,,,,,,,
23-07-2020,Telangana,50826,11052,39327.0,447,,,,1567,0,,,,,,,,,
24-07-2020,Telangana,52466,11677,40334.0,455,,,,1640,625,,,,,,,,,
25-07-2020,Telangana,52466,11677,40334.0,455,,,,0,0,,,,,,,,,
26-07-2020,Telangana,54059,12264,41332.0,463,,,,1593,587,,,,,,,,,
27-07-2020,Telangana,57142,13753,42909.0,480,,,,3083,1489,,,,,,,,,
28-07-2020,Telangana,57142,13753,42909.0,480,,,,0,0,,,,,,,,,
29-07-2020,Telangana,58906,14663,43751.0,492,,,,1764,910,,,,,,,,,
30-07-2020,Telangana,60717,15640,44572.0,505,,,,1811,977,,,,,,,,,
31-07-2020,Telangana,62703,16796,45388.0,519,,,,1986,1156,,,,,,,,,
01-08-2020,Telangana,64786,17754,46502.0,530,,,,2083,958,,,,,,,,,
02-08-2020,Telangana,66677,18547,47590.0,540,,,,1891,793,,,,,,,,,
03-08-2020,Telangana,68946,18708,49675.0,563,,,,2269,161,,,,,,,,,
04-08-2020,Telangana,70958,19568,50814.0,576,,,,2012,860,,,,,,,,,
05-08-2020,Telangana,73050,20358,52103.0,589,,,,2092,790,,,,,,,,,
06-08-2020,Telangana,75257,21417,53239.0,601,,,,2207,1059,,,,,,,,,
07-08-2020,Telangana,77513,22568,54330.0,615,,,,2256,1151,,,,,,,,,
08-08-2020,Telangana,79495,22869,55999.0,627,,,,1982,301,,,,,,,,,
09-08-2020,Telangana,80751,22528,57586.0,637,,,,1256,0,,,,,,,,,
10-08-2020,Telangana,82647,22628,59374.0,645,,,,1896,100,,,,,,,,,
11-08-2020,Telangana,84544,22596,61294.0,654,,,,1897,0,,,,,,,,,
12-08-2020,Telangana,86475,22736,63074.0,665,,,,1931,140,,,,,,,,,
13-08-2020,Telangana,88396,23438,64284.0,674,,,,1921,702,,,,,,,,,
14-08-2020,Telangana,90259,23379,66196.0,684,,,,1863,0,,,,,,,,,
15-08-2020,Telangana,91361,22542,68126.0,693,,,,1102,0,,,,,,,,,
16-08-2020,Telangana,92255,21420,70132.0,703,,,,894,0,,,,,,,,,
17-08-2020,Telangana,93937,21024,72202.0,711,,,,1682,0,,,,,,,,,
18-08-2020,Telangana,95700,20990,73991.0,719,,,,1763,0,,,,,,,,,
19-08-2020,Telangana,97424,21509,75186.0,729,,,,1724,519,,,,,,,,,
20-08-2020,Telangana,99391,21687,76967.0,737,,,,1967,178,,,,,,,,,
21-08-2020,Telangana,101865,22386,78735.0,744,,,,2474,699,,,,,,,,,
22-08-2020,Telangana,104249,22908,80586.0,755,,,,2384,522,,,,,,,,,
23-08-2020,Telangana,106091,22919,82411.0,761,,,,1842,11,,,,,,,,,
24-08-2020,Telangana,108670,23737,84163.0,770,,,,2579,818,,,,,,,,,
25-08-2020,Telangana,111688,25685,85223.0,780,,,,3018,1948,,,,,,,,,
26-08-2020,Telangana,114483,27600,86095.0,788,,,,2795,1915,,,,,,,,,
27-08-2020,Telangana,117415,28941,87675.0,799,,,,2932,1341,,,,,,,,,
28-08-2020,Telangana,120166,30008,89350.0,808,,,,2751,1067,,,,,,,,,
29-08-2020,Telangana,123090,31284,90988.0,818,,,,2924,1276,,,,,,,,,
30-08-2020,Telangana,124963,31299,92837.0,827,,,,1873,15,,,,,,,,,
31-08-2020,Telangana,127697,31699,95162.0,836,,,,2734,400,,,,,,,,,
01-09-2020,Telangana,130589,32341,97402.0,846,,,,2892,642,,,,,,,,,
02-09-2020,Telangana,133406,32537,100013.0,856,,,,2817,196,,,,,,,,,
03-09-2020,Telangana,135884,32994,102024.0,866,,,,2478,457,,,,,,,,,
04-09-2020,Telangana,138395,32915,104603.0,877,,,,2511,0,,,,,,,,,
05-09-2020,Telangana,140969,32553,107530.0,886,,,,2574,0,,,,,,,,,
06-09-2020,Telangana,142771,31635,110241.0,895,,,,1802,0,,,,,,,,,
07-09-2020,Telangana,145163,31670,112587.0,906,,,,2392,35,,,,,,,,,
08-09-2020,Telangana,147642,31654,115072.0,916,,,,2479,0,,,,,,,,,
09-09-2020,Telangana,150176,32106,117143.0,927,,,,2534,452,,,,,,,,,
10-09-2020,Telangana,152602,32195,119467.0,940,,,,2426,89,,,,,,,,,
11-09-2020,Telangana,154880,32005,121925.0,950,,,,2278,0,,,,,,,,,
12-09-2020,Telangana,157096,31607,124528.0,961,,,,2216,0,,,,,,,,,
13-09-2020,Telangana,158513,30532,127007.0,974,,,,1417,0,,,,,,,,,
14-09-2020,Telangana,160571,30400,129187.0,984,,,,2058,0,,,,,,,,,
15-09-2020,Telangana,162844,30401,131447.0,996,,,,2273,1,,,,,,,,,
16-09-2020,Telangana,165003,30443,133555.0,1005,,,,2159,42,,,,,,,,,
17-09-2020,Telangana,167046,30673,135357.0,1016,,,,2043,230,,,,,,,,,
18-09-2020,Telangana,169169,30636,137508.0,1025,,,,2123,0,,,,,,,,,
19-09-2020,Telangana,171306,30573,139700.0,1033,,,,2137,0,,,,,,,,,
20-09-2020,Telangana,172608,29636,141930.0,1042,,,,1302,0,,,,,,,,,
21-09-2020,Telangana,174774,29649,144073.0,1052,,,,2166,13,,,,,,,,,
22-09-2020,Telangana,177070,29873,146135.0,1062,,,,2296,224,,,,,,,,,
23-09-2020,Telangana,179246,30037,148139.0,1070,,,,2176,164,,,,,,,,,
24-09-2020,Telangana,181627,30387,150160.0,1080,,,,2381,350,,,,,,,,,
25-09-2020,Telangana,,,,,,,,,,,,,,,,,,
03-10-2020,Telangana,,,,,183825,184423.44932788494,183227.4411743455,,,0.0,0.0,0.0,30203.0,30853.352991494346,29551.700340172032,0.0,0.0,0.0
04-10-2020,Telangana,,,,,186143,187157.6045625929,185128.69408949043,,,2318.0,2734.155234707956,1901.252915144927,29963.0,31082.95656450742,28843.22792896072,-240.0,229.60357301307522,-708.4724112113108
05-10-2020,Telangana,,,,,188272,189646.11141870936,186898.78501880294,,,2129.0,2488.506856116466,1770.090929312515,29546.0,31126.150002691484,27966.28241134108,-417.0,43.19343818406196,-876.9455176196425
06-10-2020,Telangana,,,,,190552,192391.5454211352,188711.48727322195,,,2280.0,2745.4340024258418,1812.7022544190113,29540.0,31602.838582617336,27478.013496070776,-6.0,476.68857992585254,-488.2689152703024
07-10-2020,Telangana,,,,,192920,195239.19247330856,190600.5014764782,,,2368.0,2847.647052173357,1889.014203256258,29776.0,32292.47759241785,27260.36713694785,236.0,689.639009800514,-217.6463591229258
08-10-2020,Telangana,,,,,195144,197976.54315474196,192310.74738102357,,,2224.0,2737.350681433396,1710.245904545358,30286.0,33326.443978711424,27244.81260314292,510.0,1033.966386293574,-15.554533804930543
09-10-2020,Telangana,,,,,197497,200852.7004305548,194141.41528080642,,,2353.0,2876.157275812846,1830.6678997828567,30620.0,34172.2652275747,27068.568742366493,334.0,845.821248863278,-176.24386077642703
10-10-2020,Telangana,,,,,199807,203763.2510795889,195851.03744859906,,,2310.0,2910.550649034092,1709.622167792637,30701.0,34788.96941961142,26612.05885621277,81.0,616.7041920367192,-456.5098861537226
11-10-2020,Telangana,,,,,202143,206731.70408522905,197554.70877784237,,,2336.0,2968.4530056401563,1703.6713292433124,30478.0,35043.24893649888,25913.304150383665,-223.0,254.27951688745816,-698.7547058291057
12-10-2020,Telangana,,,,,204477,209695.20986720582,199258.44857254386,,,2334.0,2963.505781976768,1703.7397947014833,30262.0,35273.071288372936,25250.081083479927,-216.0,229.82235187405604,-663.2230669037381
13-10-2020,Telangana,,,,,206817,212717.89098622184,200916.24797566741,,,2340.0,3022.6811190160224,1657.7994031235576,30262.0,35669.005421246555,24854.957502913683,0.0,395.9341328736191,-395.1235805662436
